x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.56467,0.64001,0.82609,0.73626,0.81329,0.063031,0.76715,0.25871,0.5167,0.23159,0.11057,0.1387,0.27416,0.36721,0.88554,0.58924,0.097054,0.39182,0.6638,0.6025,0.94154,0.46578,0.58628,0.57055,0.13949,0.74868,0.38691,0.75563,0.82914,0.6307,0.13702,0.82038,0.99189,0.12512,0.085344,0.56352,0.99322,0.5938,0.85175,0.20253,0.91001,0.61117,0.13778,0.027543,0.54763,0.23607,0.35026,0.43579,0.87347,0.75925,0.12905,0.22768,0.67996,0.18425,0.084473,0.70857,0.022978,0.50444,0.74948,0.31431,0.50866,0.051155,0.41819,0.91069,0.33491,0.59557,0.81567,0.99196,0.48732,0.31715,0.45211,0.63662,0.37673,0.81233,0.37877,0.33721,0.75662,0.07889,0.21915,0.21587,0.49275,0.51729,0.69275,0.54629,0.18368,0.067089,0.35584,0.51644,0.29568,0.15319,0.99785,0.82217,0.86884,0.31032,0.80166,0.018832,0.13576,0.78923,0.094194,0.60548,21.074
0.0073889,0.67205,0.19663,0.19057,0.11991,0.069947,0.67727,0.40869,0.23822,0.52795,0.80808,0.45248,0.30982,0.32015,0.13163,0.8329,0.95296,0.27108,0.89057,0.7844,0.05304,0.94286,0.24113,0.89706,0.48628,0.20572,0.68045,0.67658,0.78801,0.27522,0.40638,0.59747,0.2058,0.23428,0.081368,0.58951,0.44315,0.22946,0.097265,0.34954,0.82987,0.98665,0.43756,0.38771,0.14484,0.66467,0.79035,0.24012,0.49305,0.72107,0.19012,0.13522,0.83491,0.97174,0.2744,0.039104,0.30303,0.91985,0.92186,0.57846,0.25555,0.89718,0.91332,0.79354,0.086759,0.086248,0.97253,0.22404,0.30969,0.99461,0.96507,0.7809,0.31515,0.5871,0.95383,0.77286,0.88241,0.43259,0.12212,0.48695,0.7645,0.99331,0.45469,0.1105,0.11556,0.42547,0.40437,0.9862,0.044044,0.17692,0.66971,0.67285,0.17591,0.45202,0.89521,0.93705,0.15987,0.62264,0.04999,0.82135,23.554
0.76797,0.47046,0.7259,0.016796,0.96615,0.62225,0.21795,0.58044,0.82829,0.36346,0.66278,0.92586,0.05875,0.66064,0.28406,0.83336,0.083672,0.98279,0.52997,0.50388,0.90439,0.81857,0.26356,0.78981,0.26562,0.92793,0.11381,0.17955,0.67541,0.31418,0.038631,0.6827,0.1217,0.75517,0.99901,0.35305,0.95345,0.74502,0.12496,0.047884,0.28319,0.77498,0.5756,0.64218,0.60329,0.67053,0.61787,0.96644,0.45816,0.57014,0.28533,0.05794,0.57057,0.79649,0.71754,0.55065,0.92539,0.45288,0.74748,0.89073,0.82957,0.0047394,0.75694,0.12431,0.17161,0.60202,0.17763,0.29455,0.75099,0.85226,0.78572,0.92868,0.32042,0.65044,0.4459,0.47152,0.63704,0.40809,0.033967,0.068291,0.1711,0.28432,0.74141,0.96194,0.19407,0.29031,0.16024,0.95649,0.48556,0.11679,0.58014,0.11491,0.80888,0.89354,0.32538,0.80505,0.98359,0.081773,0.95982,0.18507,26.669
0.83074,0.82478,0.83977,0.62324,0.12221,0.66783,0.12829,0.52543,0.7232,0.55296,0.30385,0.27957,0.064632,0.20837,0.94356,0.93125,0.14718,0.84474,0.0086231,0.74208,0.44178,0.8125,0.77244,0.34538,0.20286,0.343,0.33847,0.97123,0.9902,0.15233,0.39946,0.11295,0.43949,0.87176,0.13464,0.84673,0.038932,0.60838,0.086624,0.48766,0.65943,0.64354,0.23544,0.0030018,0.88774,0.65686,0.048456,0.39011,0.28955,0.096027,0.40971,0.46156,0.64519,0.69493,0.37508,0.068632,0.69012,0.38365,0.52872,0.46055,0.56009,0.031889,0.86996,0.72171,0.44358,0.906,0.56143,0.49704,0.92978,0.71717,0.15502,0.48204,0.59964,0.032817,0.66322,0.004225,0.11301,0.74429,0.11385,0.43444,0.22841,0.257,0.41559,0.052495,0.72001,0.052855,0.56578,0.7937,0.4599,0.43181,0.71355,0.69459,0.060136,0.36855,0.39334,0.82849,0.40865,0.42015,0.71335,0.44562,19.899
0.74205,0.51107,0.95202,0.56542,0.5677,0.51966,0.6371,0.012891,0.73563,0.66433,0.26252,0.1292,0.021703,0.90325,0.75524,0.87394,0.27401,0.77884,0.12555,0.91966,0.58433,0.89287,0.48872,0.91366,0.79018,0.13648,0.40868,0.00075416,0.41703,0.3594,0.85364,0.97312,0.053071,0.30225,0.079529,0.35618,0.11493,0.059389,0.22184,0.76375,0.45925,0.028705,0.44755,0.88576,0.48397,0.57803,0.071305,0.47598,0.80536,0.89343,0.29316,0.13697,0.88108,0.016428,0.59852,0.24143,0.87685,0.3333,0.25753,0.42239,0.98738,0.18605,0.38976,0.011729,0.42335,0.88959,0.32173,0.55125,0.93,0.57173,0.3808,0.14899,0.93329,0.65056,0.90191,0.75798,0.93495,0.80336,0.32669,0.55795,0.9773,0.59869,0.84436,0.7619,0.71476,0.46982,0.31538,0.84143,0.86658,0.60871,0.88243,0.78751,0.029015,0.18467,0.17217,0.070477,0.21102,0.28052,0.77187,0.061891,22.694
0.2556,0.028407,0.96338,0.48833,0.89557,0.91436,0.21784,0.41548,0.56991,0.36468,0.93712,0.038554,0.58965,0.48986,0.53649,0.25852,0.22443,0.82338,0.66673,0.91987,0.85792,0.88546,0.32124,0.058005,0.49029,0.21041,0.68747,0.25692,0.078615,0.2887,0.80055,0.47847,0.75945,0.23016,0.7716,0.22112,0.0021763,0.41962,0.37763,0.15468,0.83588,0.13121,0.84772,0.58898,0.82596,0.7795,0.70368,0.5065,0.28634,0.51225,0.40456,0.57765,0.85867,0.51523,0.23556,0.85298,0.18037,0.5172,0.78004,0.32615,0.88507,0.72352,0.0040008,0.15215,0.30288,0.03472,0.10566,0.43106,0.75286,0.011689,0.29823,0.57615,0.5232,0.83021,0.32047,0.12867,0.97354,0.036159,0.50827,0.54087,0.089896,0.5039,0.62807,0.22418,0.87012,0.68534,0.70754,0.89631,0.51703,0.96688,0.47671,0.80947,0.65053,0.12117,0.3667,0.43925,0.95455,0.3725,0.39136,0.90979,21.935
0.69956,0.94553,0.22701,0.7674,0.25377,0.063491,0.59076,0.67183,0.42028,0.37876,0.70686,0.15016,0.99783,0.01334,0.88347,0.46326,0.67865,0.81947,0.82829,0.37887,0.9157,0.48408,0.0018244,0.89942,0.41085,0.42798,0.88313,0.53336,0.26964,0.3898,0.85474,0.80451,0.59378,0.90827,0.77031,0.36431,0.076923,0.008093,0.52278,0.60702,0.19031,0.51525,0.83242,0.049596,0.27609,0.098518,0.90643,0.58393,0.51842,0.22729,0.26165,0.42797,0.83915,0.52366,0.97361,0.14528,0.84716,0.029488,0.25428,0.38389,0.79609,0.94205,0.60058,0.28842,0.03382,0.63093,0.1144,0.22172,0.42024,0.92816,0.53893,0.093106,0.75253,0.83106,0.66113,0.89577,0.1176,0.92186,0.86319,0.89675,0.44685,0.15238,0.65196,0.29964,0.78058,0.82223,0.024676,0.024583,0.40734,0.43093,0.95757,0.5995,0.55126,0.6171,0.87216,0.57963,0.5932,0.76429,0.76479,0.042566,22.878
0.35876,0.58774,0.071678,0.56981,0.21524,0.49657,0.60466,0.60536,0.2583,0.69079,0.534,0.3649,0.24441,0.28189,0.21648,0.17839,0.052275,0.82177,0.63293,0.15056,0.4867,0.77233,0.1817,0.49995,0.87689,0.67275,0.68217,0.52588,0.80676,0.49353,0.035677,0.68114,0.58986,0.95189,0.066011,0.26189,0.52906,0.60814,0.14652,0.171,0.52398,0.91948,0.40261,0.024062,0.92,0.69738,0.99287,0.47916,0.36824,0.1156,0.54956,0.45834,0.56857,0.54558,0.48712,0.019139,0.6735,0.21949,0.25322,0.72468,0.27121,0.35844,0.2519,0.27529,0.33246,0.29411,0.54737,0.68118,0.91537,0.62933,0.055906,0.84891,0.79242,0.7133,0.70222,0.69495,0.99224,0.81085,0.29192,0.39553,0.31022,0.32156,0.2571,0.35648,0.49638,0.10246,0.25956,0.78954,0.2506,0.26649,0.27284,0.60263,0.93867,0.80858,0.89978,0.99104,0.48702,0.51624,0.80776,0.35011,21.757
0.69703,0.1498,0.21953,0.898,0.23008,0.25618,0.8671,0.079178,0.15061,0.701,0.81558,0.27336,0.069241,0.31591,0.1652,0.7042,0.34866,0.70093,0.44371,0.97543,0.73995,0.46481,0.12256,0.285,0.95897,0.75418,0.67016,0.19546,0.23827,0.15544,0.59434,0.51625,0.44427,0.99887,0.42952,0.98649,0.6659,0.52242,0.20768,0.82041,0.30409,0.72483,0.89293,0.044377,0.8115,0.77424,0.26881,0.038604,0.97473,0.19731,0.27144,0.8288,0.57099,0.26077,0.29681,0.64135,0.77586,0.66583,0.15472,0.5136,0.52068,0.04165,0.8479,0.28212,0.48737,0.085544,0.49015,0.49523,0.6148,0.27894,0.595,0.075781,0.020319,0.78439,0.20203,0.06156,0.052097,0.33563,0.052158,0.71612,0.83884,0.37108,0.70576,0.71148,0.73321,0.39392,0.73702,0.81986,0.089896,0.74437,0.97912,0.5119,0.13814,0.53303,0.68866,0.91103,0.87275,0.39329,0.57986,0.84649,24.16
